Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team A - Player 3,Team B - Player 1,Team B - Player 2,Team B - Player 3
Bracket Stage,Open Advanced/intermediate,Bracket A,P15: Final,Single game,Les balles perdues,Musty reset double tap,Musty reset double tap,0,2,,,,,Maxime Daubresse,Tom Senterre,,Remy Rousselle,Thomas Lefebvre,
Group Stage,Women's Advanced/Intermediate,Group A - BO1 21 HC 21,1,Single game,More baguetti less regreti,third half,More baguetti less regreti,21,5,,,,,Klara Bauer,Laura Kunzelmann,,Chloe Henningsen,Anne GERARD,
Group Stage,Women's Advanced/Intermediate,Group A - BO1 21 HC 21,1,Single game,Coupla Sheilas,Butter Set,Butter Set,20,21,,,,,Jemima Lee,Nicole Fatt,,Chiara Pernigo,Larissa Haas,
Group Stage,Women's Advanced/Intermediate,Group B - BO1 21 HC 21,1,Single game,tiramisu,Britt & Emily,tiramisu,21,8,,,,,Daniela Kadlec,Megan Leybourne,,Emily Barnes,Britt Vankemenade,
Group Stage,Women's Advanced/Intermediate,Group B - BO1 21 HC 21,1,Single game,Sponty Chaos,Team Sour Cream,Sponty Chaos,21,11,,,,,Franziska Wagner,Klara Schöttgen,,Christina Lund Nielsen,Astrid  Andreassen,
Group Stage,Women's Advanced/Intermediate,Group C - BO1 21 HC 21,1,Single game,"Pinky Promise ",The Francodansk,"Pinky Promise ",21,6,,,,,Ronja Lorenz,Saskia Benter,,Ditte Møller Gregersen,Lucile Rouault,
Group Stage,Women's Advanced/Intermediate,Group C - BO1 21 HC 21,1,Single game,Chocaspike,Spomed,Chocaspike,21,19,,,,,Louise Eydoux,ondine novarese,,Julia Grob,Andrea Appel,
Group Stage,Women's Advanced/Intermediate,Group D - BO1 21 HC 21,1,Single game,VIBEY GLASSES,In the pocket,VIBEY GLASSES,21,4,,,,,Ruth Troughton,Tina Gulden,,Roos Van der Donk,Ilonka Thielen,
Group Stage,Women's Advanced/Intermediate,Group D - BO1 21 HC 21,1,Single game,Teese my Squiddies,Pesto Misto,Pesto Misto,20,21,,,,,Nora Kunz,Anna Lea Schindler,,Helena Molina Raga,daria orlandini,
Group Stage,Women's Advanced/Intermediate,Group E - BO1 21 HC 21,1,Single game,Analina,2J2P,Analina,21,7,,,,,Anaïs Duport,Alina Teskey,,Vicky Perez,angela jiménez,
Group Stage,Women's Advanced/Intermediate,Group E - BO1 21 HC 21,1,Single game,25.02,Ca passe crèèème,25.02,21,18,,,,,Elise Van der Stichelen,Charlotte Bruns,,Elise Martin,Enora Le Cadre,
Group Stage,Women's Advanced/Intermediate,Group F - BO1 21 HC 21,1,Single game,Puces&dives,Awkward Sets & Sound Effects,Puces&dives,21,9,,,,,Natacha Alt,Inès Paysan,,Rosa Gastauer,Janne Uteg,
Group Stage,Women's Advanced/Intermediate,Group F - BO1 21 HC 21,1,Single game,Train,No Limits,Train,21,17,,,,,Lauma Ernestsone,Solange Schrijnder van Velzen,,Adriana Valiente,Margaux Thieren,
Group Stage,Women's Advanced/Intermediate,Group G - BO1 21 HC 21,1,Single game,Out Of Order,LinaaeL,Out Of Order,21,3,,,,,Nora Haas,Lou Washburn,,Lea Hilbrink,Lina Feldt,
Group Stage,Women's Advanced/Intermediate,Group G - BO1 21 HC 21,1,Single game,Chick Flick,What goes around(net),Chick Flick,21,11,,,,,Amy Campbell,Elien Alderweireldt,,Nadia Enevoldsen,Liv Sepstrup,
Group Stage,Women's Advanced/Intermediate,Group H - BO1 21 HC 21,1,Single game,"Allesch Kapoedt ",Vendredi en Juillet,"Allesch Kapoedt ",21,8,,,,,Riet D'hoore,jana vandesijpe,,Elodie Holstein,Cynthia Mangeney,
Group Stage,Women's Advanced/Intermediate,Group H - BO1 21 HC 21,1,Single game,Carmely,90's hits,Carmely,21,17,,,,,Amely Joly,Carole Gassner,,Sufi Eggenberger,Tosca Pecorino,
Group Stage,Women's Advanced/Intermediate,Group A - BO1 21 HC 21,2,Single game,More baguetti less regreti,Butter Set,More baguetti less regreti,21,11,,,,,Klara Bauer,Laura Kunzelmann,,Chiara Pernigo,Larissa Haas,
Group Stage,Women's Advanced/Intermediate,Group A - BO1 21 HC 21,2,Single game,LOJU,third half,LOJU,21,15,,,,,Julia Stranzl,Lotte Verbeke,,Chloe Henningsen,Anne GERARD,
Group Stage,Women's Advanced/Intermediate,Group B - BO1 21 HC 21,2,Single game,tiramisu,Team Sour Cream,tiramisu,21,9,,,,,Daniela Kadlec,Megan Leybourne,,Christina Lund Nielsen,Astrid  Andreassen,
Group Stage,Women's Advanced/Intermediate,Group B - BO1 21 HC 21,2,Single game,Oh la la!,Britt & Emily,Oh la la!,21,11,,,,,Antonia Dreiling,Eva Magdalena,,Emily Barnes,Britt Vankemenade,
Group Stage,Women's Advanced/Intermediate,Group C - BO1 21 HC 21,2,Single game,"Pinky Promise ",Spomed,"Pinky Promise ",21,4,,,,,Ronja Lorenz,Saskia Benter,,Julia Grob,Andrea Appel,
Group Stage,Women's Advanced/Intermediate,Group C - BO1 21 HC 21,2,Single game,Las Chinches,The Francodansk,Las Chinches,21,17,,,,,Sara Villamariz do Nascimento,Raquel Martín Tablado,,Ditte Møller Gregersen,Lucile Rouault,
Group Stage,Women's Advanced/Intermediate,Group D - BO1 21 HC 21,2,Single game,VIBEY GLASSES,Pesto Misto,VIBEY GLASSES,21,12,,,,,Ruth Troughton,Tina Gulden,,Helena Molina Raga,daria orlandini,
Group Stage,Women's Advanced/Intermediate,Group D - BO1 21 HC 21,2,Single game,Last Chance,In the pocket,In the pocket,19,21,,,,,Bianca Nita,Luz Hédier Gadea,,Roos Van der Donk,Ilonka Thielen,
Group Stage,Women's Advanced/Intermediate,Group E - BO1 21 HC 21,2,Single game,Analina,Ca passe crèèème,Analina,21,11,,,,,Anaïs Duport,Alina Teskey,,Elise Martin,Enora Le Cadre,
Group Stage,Women's Advanced/Intermediate,Group E - BO1 21 HC 21,2,Single game,Levie/Eigenmann,2J2P,Levie/Eigenmann,21,13,,,,,Kaija Eigenmann,Freya Levie,,Vicky Perez,angela jiménez,
Group Stage,Women's Advanced/Intermediate,Group F - BO1 21 HC 21,2,Single game,Puces&dives,No Limits,Puces&dives,21,10,,,,,Natacha Alt,Inès Paysan,,Adriana Valiente,Margaux Thieren,
Group Stage,Women's Advanced/Intermediate,Group F - BO1 21 HC 21,2,Single game,Who let the dwarfs out?,Awkward Sets & Sound Effects,Awkward Sets & Sound Effects,20,21,,,,,Louisiane Lemaire,Sarah Martinez,,Rosa Gastauer,Janne Uteg,
Group Stage,Women's Advanced/Intermediate,Group G - BO1 21 HC 21,2,Single game,Out Of Order,What goes around(net),Out Of Order,21,4,,,,,Nora Haas,Lou Washburn,,Nadia Enevoldsen,Liv Sepstrup,
Group Stage,Women's Advanced/Intermediate,Group G - BO1 21 HC 21,2,Single game,Kicking Kangaroos,LinaaeL,Kicking Kangaroos,21,7,,,,,Rikke Bloch,Rasmine Bak,,Lea Hilbrink,Lina Feldt,
Group Stage,Women's Advanced/Intermediate,Group H - BO1 21 HC 21,2,Single game,"Allesch Kapoedt ",90's hits,"Allesch Kapoedt ",21,18,,,,,Riet D'hoore,jana vandesijpe,,Sufi Eggenberger,Tosca Pecorino,
Group Stage,Women's Advanced/Intermediate,Group H - BO1 21 HC 21,2,Single game,Carmely,Vendredi en Juillet,Carmely,21,14,,,,,Amely Joly,Carole Gassner,,Elodie Holstein,Cynthia Mangeney,
Group Stage,Women's Advanced/Intermediate,Group A - BO1 21 HC 21,3,Single game,More baguetti less regreti,LOJU,More baguetti less regreti,21,6,,,,,Klara Bauer,Laura Kunzelmann,,Julia Stranzl,Lotte Verbeke,
Group Stage,Women's Advanced/Intermediate,Group A - BO1 21 HC 21,3,Single game,Coupla Sheilas,third half,third half,20,21,,,,,Jemima Lee,Nicole Fatt,,Chloe Henningsen,Anne GERARD,
Group Stage,Women's Advanced/Intermediate,Group B - BO1 21 HC 21,3,Single game,tiramisu,Oh la la!,tiramisu,21,11,,,,,Daniela Kadlec,Megan Leybourne,,Antonia Dreiling,Eva Magdalena,
Group Stage,Women's Advanced/Intermediate,Group B - BO1 21 HC 21,3,Single game,Sponty Chaos,Britt & Emily,Sponty Chaos,21,0,,,,,Franziska Wagner,Klara Schöttgen,,Emily Barnes,Britt Vankemenade,
Group Stage,Women's Advanced/Intermediate,Group C - BO1 21 HC 21,3,Single game,"Pinky Promise ",Las Chinches,"Pinky Promise ",21,12,,,,,Ronja Lorenz,Saskia Benter,,Sara Villamariz do Nascimento,Raquel Martín Tablado,
Group Stage,Women's Advanced/Intermediate,Group C - BO1 21 HC 21,3,Single game,Chocaspike,The Francodansk,The Francodansk,19,21,,,,,Louise Eydoux,ondine novarese,,Ditte Møller Gregersen,Lucile Rouault,
Group Stage,Women's Advanced/Intermediate,Group D - BO1 21 HC 21,3,Single game,VIBEY GLASSES,Last Chance,VIBEY GLASSES,21,4,,,,,Ruth Troughton,Tina Gulden,,Bianca Nita,Luz Hédier Gadea,
Group Stage,Women's Advanced/Intermediate,Group D - BO1 21 HC 21,3,Single game,Teese my Squiddies,In the pocket,Teese my Squiddies,21,14,,,,,Nora Kunz,Anna Lea Schindler,,Roos Van der Donk,Ilonka Thielen,
Group Stage,Women's Advanced/Intermediate,Group E - BO1 21 HC 21,3,Single game,Analina,Levie/Eigenmann,Analina,21,15,,,,,Anaïs Duport,Alina Teskey,,Kaija Eigenmann,Freya Levie,
Group Stage,Women's Advanced/Intermediate,Group E - BO1 21 HC 21,3,Single game,25.02,2J2P,25.02,21,10,,,,,Elise Van der Stichelen,Charlotte Bruns,,Vicky Perez,angela jiménez,
Group Stage,Women's Advanced/Intermediate,Group F - BO1 21 HC 21,3,Single game,Puces&dives,Who let the dwarfs out?,Puces&dives,21,12,,,,,Natacha Alt,Inès Paysan,,Louisiane Lemaire,Sarah Martinez,
Group Stage,Women's Advanced/Intermediate,Group F - BO1 21 HC 21,3,Single game,Train,Awkward Sets & Sound Effects,Train,21,15,,,,,Lauma Ernestsone,Solange Schrijnder van Velzen,,Rosa Gastauer,Janne Uteg,
Group Stage,Women's Advanced/Intermediate,Group G - BO1 21 HC 21,3,Single game,Out Of Order,Kicking Kangaroos,Out Of Order,21,8,,,,,Nora Haas,Lou Washburn,,Rikke Bloch,Rasmine Bak,
Group Stage,Women's Advanced/Intermediate,Group G - BO1 21 HC 21,3,Single game,Chick Flick,LinaaeL,Chick Flick,21,11,,,,,Amy Campbell,Elien Alderweireldt,,Lea Hilbrink,Lina Feldt,
Group Stage,Women's Advanced/Intermediate,Group H - BO1 21 HC 21,3,Single game,"Allesch Kapoedt ",Carmely,"Allesch Kapoedt ",21,17,,,,,Riet D'hoore,jana vandesijpe,,Amely Joly,Carole Gassner,
Group Stage,Women's Advanced/Intermediate,Group H - BO1 21 HC 21,3,Single game,90's hits,Vendredi en Juillet,90's hits,21,18,,,,,Sufi Eggenberger,Tosca Pecorino,,Elodie Holstein,Cynthia Mangeney,
Group Stage,Women's Advanced/Intermediate,Group A - BO1 21 HC 21,4,Single game,Coupla Sheilas,LOJU,Coupla Sheilas,21,17,,,,,Jemima Lee,Nicole Fatt,,Julia Stranzl,Lotte Verbeke,
Group Stage,Women's Advanced/Intermediate,Group A - BO1 21 HC 21,4,Single game,Butter Set,third half,Butter Set,21,16,,,,,Chiara Pernigo,Larissa Haas,,Chloe Henningsen,Anne GERARD,
Group Stage,Women's Advanced/Intermediate,Group B - BO1 21 HC 21,4,Single game,Sponty Chaos,Oh la la!,Oh la la!,17,21,,,,,Franziska Wagner,Klara Schöttgen,,Antonia Dreiling,Eva Magdalena,
Group Stage,Women's Advanced/Intermediate,Group B - BO1 21 HC 21,4,Single game,Team Sour Cream,Britt & Emily,Team Sour Cream,21,0,,,,,Christina Lund Nielsen,Astrid  Andreassen,,Emily Barnes,Britt Vankemenade,
Group Stage,Women's Advanced/Intermediate,Group C - BO1 21 HC 21,4,Single game,Chocaspike,Las Chinches,Chocaspike,21,17,,,,,Louise Eydoux,ondine novarese,,Sara Villamariz do Nascimento,Raquel Martín Tablado,
Group Stage,Women's Advanced/Intermediate,Group C - BO1 21 HC 21,4,Single game,Spomed,The Francodansk,Spomed,21,19,,,,,Julia Grob,Andrea Appel,,Ditte Møller Gregersen,Lucile Rouault,
Group Stage,Women's Advanced/Intermediate,Group D - BO1 21 HC 21,4,Single game,Teese my Squiddies,Last Chance,Teese my Squiddies,21,13,,,,,Nora Kunz,Anna Lea Schindler,,Bianca Nita,Luz Hédier Gadea,
Group Stage,Women's Advanced/Intermediate,Group D - BO1 21 HC 21,4,Single game,Pesto Misto,In the pocket,Pesto Misto,21,12,,,,,Helena Molina Raga,daria orlandini,,Roos Van der Donk,Ilonka Thielen,
Group Stage,Women's Advanced/Intermediate,Group E - BO1 21 HC 21,4,Single game,25.02,Levie/Eigenmann,Levie/Eigenmann,17,21,,,,,Elise Van der Stichelen,Charlotte Bruns,,Kaija Eigenmann,Freya Levie,
Group Stage,Women's Advanced/Intermediate,Group E - BO1 21 HC 21,4,Single game,Ca passe crèèème,2J2P,Ca passe crèèème,21,9,,,,,Elise Martin,Enora Le Cadre,,Vicky Perez,angela jiménez,
Group Stage,Women's Advanced/Intermediate,Group F - BO1 21 HC 21,4,Single game,Train,Who let the dwarfs out?,Train,21,14,,,,,Lauma Ernestsone,Solange Schrijnder van Velzen,,Louisiane Lemaire,Sarah Martinez,
Group Stage,Women's Advanced/Intermediate,Group F - BO1 21 HC 21,4,Single game,No Limits,Awkward Sets & Sound Effects,No Limits,21,15,,,,,Adriana Valiente,Margaux Thieren,,Rosa Gastauer,Janne Uteg,
Group Stage,Women's Advanced/Intermediate,Group G - BO1 21 HC 21,4,Single game,Chick Flick,Kicking Kangaroos,Chick Flick,21,14,,,,,Amy Campbell,Elien Alderweireldt,,Rikke Bloch,Rasmine Bak,
Group Stage,Women's Advanced/Intermediate,Group G - BO1 21 HC 21,4,Single game,What goes around(net),LinaaeL,What goes around(net),21,15,,,,,Nadia Enevoldsen,Liv Sepstrup,,Lea Hilbrink,Lina Feldt,
Group Stage,Women's Advanced/Intermediate,Group A - BO1 21 HC 21,5,Single game,More baguetti less regreti,Coupla Sheilas,More baguetti less regreti,21,5,,,,,Klara Bauer,Laura Kunzelmann,,Jemima Lee,Nicole Fatt,
Group Stage,Women's Advanced/Intermediate,Group A - BO1 21 HC 21,5,Single game,LOJU,Butter Set,Butter Set,16,21,,,,,Julia Stranzl,Lotte Verbeke,,Chiara Pernigo,Larissa Haas,
Group Stage,Women's Advanced/Intermediate,Group B - BO1 21 HC 21,5,Single game,tiramisu,Sponty Chaos,tiramisu,21,10,,,,,Daniela Kadlec,Megan Leybourne,,Franziska Wagner,Klara Schöttgen,
Group Stage,Women's Advanced/Intermediate,Group B - BO1 21 HC 21,5,Single game,Oh la la!,Team Sour Cream,Oh la la!,21,19,,,,,Antonia Dreiling,Eva Magdalena,,Christina Lund Nielsen,Astrid  Andreassen,
Group Stage,Women's Advanced/Intermediate,Group C - BO1 21 HC 21,5,Single game,"Pinky Promise ",Chocaspike,"Pinky Promise ",21,18,,,,,Ronja Lorenz,Saskia Benter,,Louise Eydoux,ondine novarese,
Group Stage,Women's Advanced/Intermediate,Group C - BO1 21 HC 21,5,Single game,Las Chinches,Spomed,Spomed,19,21,,,,,Sara Villamariz do Nascimento,Raquel Martín Tablado,,Julia Grob,Andrea Appel,
Group Stage,Women's Advanced/Intermediate,Group D - BO1 21 HC 21,5,Single game,VIBEY GLASSES,Teese my Squiddies,VIBEY GLASSES,21,17,,,,,Ruth Troughton,Tina Gulden,,Nora Kunz,Anna Lea Schindler,
Group Stage,Women's Advanced/Intermediate,Group D - BO1 21 HC 21,5,Single game,Last Chance,Pesto Misto,Pesto Misto,11,21,,,,,Bianca Nita,Luz Hédier Gadea,,Helena Molina Raga,daria orlandini,
Group Stage,Women's Advanced/Intermediate,Group E - BO1 21 HC 21,5,Single game,Analina,25.02,Analina,21,15,,,,,Anaïs Duport,Alina Teskey,,Elise Van der Stichelen,Charlotte Bruns,
Group Stage,Women's Advanced/Intermediate,Group E - BO1 21 HC 21,5,Single game,Levie/Eigenmann,Ca passe crèèème,Ca passe crèèème,19,21,,,,,Kaija Eigenmann,Freya Levie,,Elise Martin,Enora Le Cadre,
Group Stage,Women's Advanced/Intermediate,Group F - BO1 21 HC 21,5,Single game,Puces&dives,Train,Puces&dives,21,9,,,,,Natacha Alt,Inès Paysan,,Lauma Ernestsone,Solange Schrijnder van Velzen,
Group Stage,Women's Advanced/Intermediate,Group F - BO1 21 HC 21,5,Single game,Who let the dwarfs out?,No Limits,Who let the dwarfs out?,21,19,,,,,Louisiane Lemaire,Sarah Martinez,,Adriana Valiente,Margaux Thieren,
Group Stage,Women's Advanced/Intermediate,Group G - BO1 21 HC 21,5,Single game,Out Of Order,Chick Flick,Out Of Order,21,14,,,,,Nora Haas,Lou Washburn,,Amy Campbell,Elien Alderweireldt,
Group Stage,Women's Advanced/Intermediate,Group G - BO1 21 HC 21,5,Single game,Kicking Kangaroos,What goes around(net),Kicking Kangaroos,21,16,,,,,Rikke Bloch,Rasmine Bak,,Nadia Enevoldsen,Liv Sepstrup,
Bracket Stage,Women's Advanced/Intermediate,Bracket A,Round of 16,Best of 3,More baguetti less regreti,Teese my Squiddies,More baguetti less regreti,21,9,21,9,,,Klara Bauer,Laura Kunzelmann,,Nora Kunz,Anna Lea Schindler,
Bracket Stage,Women's Advanced/Intermediate,Bracket A,Round of 16,Best of 3,Out Of Order,Sponty Chaos,Out Of Order,21,11,21,10,,,Nora Haas,Lou Washburn,,Franziska Wagner,Klara Schöttgen,
Bracket Stage,Women's Advanced/Intermediate,Bracket A,Round of 16,Best of 3,VIBEY GLASSES,Butter Set,VIBEY GLASSES,21,15,21,10,,,Ruth Troughton,Tina Gulden,,Chiara Pernigo,Larissa Haas,
Bracket Stage,Women's Advanced/Intermediate,Bracket A,Round of 16,Best of 3,tiramisu,Train,tiramisu,21,16,21,18,,,Daniela Kadlec,Megan Leybourne,,Lauma Ernestsone,Solange Schrijnder van Velzen,
Bracket Stage,Women's Advanced/Intermediate,Bracket A,Round of 16,Best of 3,Puces&dives,Oh la la!,Puces&dives,21,11,21,12,,,Natacha Alt,Inès Paysan,,Antonia Dreiling,Eva Magdalena,
Bracket Stage,Women's Advanced/Intermediate,Bracket A,Round of 16,Best of 3,"Pinky Promise ",Carmely,"Pinky Promise ",21,17,21,15,,,Ronja Lorenz,Saskia Benter,,Amely Joly,Carole Gassner,
Bracket Stage,Women's Advanced/Intermediate,Bracket A,Round of 16,Best of 3,Analina,Pesto Misto,Analina,21,16,21,17,,,Anaïs Duport,Alina Teskey,,Helena Molina Raga,daria orlandini,
Bracket Stage,Women's Advanced/Intermediate,Bracket A,Round of 16,Best of 3,"Allesch Kapoedt ",Chick Flick,"Allesch Kapoedt ",21,7,21,16,,,Riet D'hoore,jana vandesijpe,,Amy Campbell,Elien Alderweireldt,
Bracket Stage,Women's Advanced/Intermediate,Bracket A,Quarter-final,Best of 3,More baguetti less regreti,"Allesch Kapoedt ",More baguetti less regreti,21,12,21,11,,,Klara Bauer,Laura Kunzelmann,,Riet D'hoore,jana vandesijpe,
Bracket Stage,Women's Advanced/Intermediate,Bracket A,Quarter-final,Best of 3,Out Of Order,Analina,Out Of Order,21,15,21,14,,,Nora Haas,Lou Washburn,,Anaïs Duport,Alina Teskey,
Bracket Stage,Women's Advanced/Intermediate,Bracket A,Quarter-final,Best of 3,VIBEY GLASSES,"Pinky Promise ","Pinky Promise ",25,24,18,21,19,21,Ruth Troughton,Tina Gulden,,Ronja Lorenz,Saskia Benter,
Bracket Stage,Women's Advanced/Intermediate,Bracket A,Quarter-final,Best of 3,tiramisu,Puces&dives,Puces&dives,19,21,16,21,,,Daniela Kadlec,Megan Leybourne,,Natacha Alt,Inès Paysan,
Bracket Stage,Women's Advanced/Intermediate,Bracket A,P9: Quarter-final,Best of 3,Chick Flick,Teese my Squiddies,Chick Flick,15,11,15,6,,,Amy Campbell,Elien Alderweireldt,,Nora Kunz,Anna Lea Schindler,
Bracket Stage,Women's Advanced/Intermediate,Bracket A,P9: Quarter-final,Best of 3,Pesto Misto,Sponty Chaos,Pesto Misto,1,0,0,1,1,0,Helena Molina Raga,daria orlandini,,Franziska Wagner,Klara Schöttgen,
Bracket Stage,Women's Advanced/Intermediate,Bracket A,P9: Quarter-final,Best of 3,Carmely,Butter Set,Butter Set,9,15,15,12,11,15,Amely Joly,Carole Gassner,,Chiara Pernigo,Larissa Haas,
Bracket Stage,Women's Advanced/Intermediate,Bracket A,P9: Quarter-final,Best of 3,Oh la la!,Train,Train,8,15,13,15,,,Antonia Dreiling,Eva Magdalena,,Lauma Ernestsone,Solange Schrijnder van Velzen,
Bracket Stage,Women's Advanced/Intermediate,Bracket A,Semi-final,Best of 3,More baguetti less regreti,Puces&dives,More baguetti less regreti,21,16,21,18,,,Klara Bauer,Laura Kunzelmann,,Natacha Alt,Inès Paysan,
Bracket Stage,Women's Advanced/Intermediate,Bracket A,Semi-final,Best of 3,Out Of Order,"Pinky Promise ",Out Of Order,21,11,16,21,26,24,Nora Haas,Lou Washburn,,Ronja Lorenz,Saskia Benter,
Bracket Stage,Women's Advanced/Intermediate,Bracket A,P5: Semi-final,Best of 3,tiramisu,"Allesch Kapoedt ",tiramisu,15,13,15,13,,,Daniela Kadlec,Megan Leybourne,,Riet D'hoore,jana vandesijpe,
Bracket Stage,Women's Advanced/Intermediate,Bracket A,P5: Semi-final,Best of 3,VIBEY GLASSES,Analina,VIBEY GLASSES,15,13,20,18,,,Ruth Troughton,Tina Gulden,,Anaïs Duport,Alina Teskey,
Bracket Stage,Women's Advanced/Intermediate,Bracket A,P9: Semi-final,Best of 3,Chick Flick,Train,Chick Flick,16,14,15,12,,,Amy Campbell,Elien Alderweireldt,,Lauma Ernestsone,Solange Schrijnder van Velzen,
Bracket Stage,Women's Advanced/Intermediate,Bracket A,P9: Semi-final,Best of 3,Pesto Misto,Butter Set,Pesto Misto,15,12,10,15,16,14,Helena Molina Raga,daria orlandini,,Chiara Pernigo,Larissa Haas,
Bracket Stage,Women's Advanced/Intermediate,Bracket A,P13: Semi-final,Best of 3,Oh la la!,Teese my Squiddies,Oh la la!,15,13,11,15,15,12,Antonia Dreiling,Eva Magdalena,,Nora Kunz,Anna Lea Schindler,
Bracket Stage,Women's Advanced/Intermediate,Bracket A,P13: Semi-final,Best of 3,Carmely,Sponty Chaos,Carmely,1,0,1,0,,,Amely Joly,Carole Gassner,,Franziska Wagner,Klara Schöttgen,
Bracket Stage,Women's Advanced/Intermediate,Bracket A,Final,Best of 3,More baguetti less regreti,Out Of Order,More baguetti less regreti,21,12,21,12,,,Klara Bauer,Laura Kunzelmann,,Nora Haas,Lou Washburn,
Bracket Stage,Women's Advanced/Intermediate,Bracket A,P3: Final,Best of 3,"Pinky Promise ",Puces&dives,Puces&dives,14,21,15,21,,,Ronja Lorenz,Saskia Benter,,Natacha Alt,Inès Paysan,
Bracket Stage,Women's Advanced/Intermediate,Bracket A,P5: Final,Best of 3,tiramisu,VIBEY GLASSES,tiramisu,15,13,13,15,15,13,Daniela Kadlec,Megan Leybourne,,Ruth Troughton,Tina Gulden,
Bracket Stage,Women's Advanced/Intermediate,Bracket A,P7: Final,Best of 3,Analina,"Allesch Kapoedt ","Allesch Kapoedt ",15,4,19,21,12,15,Anaïs Duport,Alina Teskey,,Riet D'hoore,jana vandesijpe,
Bracket Stage,Women's Advanced/Intermediate,Bracket A,P9: Final,Best of 3,Chick Flick,Pesto Misto,Chick Flick,15,11,16,14,,,Amy Campbell,Elien Alderweireldt,,Helena Molina Raga,daria orlandini,
Bracket Stage,Women's Advanced/Intermediate,Bracket A,P11: Final,Best of 3,Butter Set,Train,Train,8,15,7,15,,,Chiara Pernigo,Larissa Haas,,Lauma Ernestsone,Solange Schrijnder van Velzen,
Bracket Stage,Women's Advanced/Intermediate,Bracket A,P13: Final,Best of 3,Oh la la!,Carmely,Carmely,10,15,15,17,,,Antonia Dreiling,Eva Magdalena,,Amely Joly,Carole Gassner,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,Round of 32,Best of 3,No Limits,Britt & Emily,No Limits,1,0,1,0,,,Adriana Valiente,Margaux Thieren,,Emily Barnes,Britt Vankemenade,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,Round of 32,Best of 3,Coupla Sheilas,LinaaeL,Coupla Sheilas,12,15,15,6,15,3,Jemima Lee,Nicole Fatt,,Lea Hilbrink,Lina Feldt,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,Round of 32,Best of 3,Who let the dwarfs out?,2J2P,Who let the dwarfs out?,12,15,15,12,15,12,Louisiane Lemaire,Sarah Martinez,,Vicky Perez,angela jiménez,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,Round of 32,Best of 3,LOJU,Last Chance,LOJU,15,10,15,5,,,Julia Stranzl,Lotte Verbeke,,Bianca Nita,Luz Hédier Gadea,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,Round of 32,Best of 3,The Francodansk,In the pocket,The Francodansk,15,10,15,8,,,Ditte Møller Gregersen,Lucile Rouault,,Roos Van der Donk,Ilonka Thielen,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,Round of 32,Best of 3,Awkward Sets & Sound Effects,Vendredi en Juillet,Awkward Sets & Sound Effects,15,13,10,15,15,10,Rosa Gastauer,Janne Uteg,,Elodie Holstein,Cynthia Mangeney,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,Round of 32,Best of 3,What goes around(net),third half,third half,10,15,13,15,,,Nadia Enevoldsen,Liv Sepstrup,,Chloe Henningsen,Anne GERARD,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,Round of 16,Best of 3,25.02,third half,25.02,15,8,15,7,,,Elise Van der Stichelen,Charlotte Bruns,,Chloe Henningsen,Anne GERARD,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,Round of 16,Best of 3,Levie/Eigenmann,Awkward Sets & Sound Effects,Levie/Eigenmann,19,17,15,13,,,Kaija Eigenmann,Freya Levie,,Rosa Gastauer,Janne Uteg,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,Round of 16,Best of 3,Chocaspike,The Francodansk,The Francodansk,16,18,12,15,,,Louise Eydoux,ondine novarese,,Ditte Møller Gregersen,Lucile Rouault,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,Round of 16,Best of 3,Ca passe crèèème,LOJU,Ca passe crèèème,14,16,15,13,15,9,Elise Martin,Enora Le Cadre,,Julia Stranzl,Lotte Verbeke,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,Round of 16,Best of 3,Kicking Kangaroos,Who let the dwarfs out?,Kicking Kangaroos,0,1,1,0,1,0,Rikke Bloch,Rasmine Bak,,Louisiane Lemaire,Sarah Martinez,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,Round of 16,Best of 3,90's hits,Coupla Sheilas,Coupla Sheilas,10,15,15,13,10,15,Sufi Eggenberger,Tosca Pecorino,,Jemima Lee,Nicole Fatt,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,Round of 16,Best of 3,Spomed,No Limits,Spomed,15,12,15,11,,,Julia Grob,Andrea Appel,,Adriana Valiente,Margaux Thieren,
Bracket Stage,Women's Advanced/Intermediate,Bracket B,Round of 16,Best of 3,Team Sour Cream,Las Chinches,Las Chinches,15,12,12,15,11,15,Christina Lund Nielsen,Astrid  Andreassen,,Sara Villamariz do Nascimento,Raquel Martín Tablado,
