Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team A - Player 3,Team B - Player 1,Team B - Player 2,Team B - Player 3
Group Stage,Mixed,Group B (set 3-4),5,Single game,UniLey,Uteg/Klement,UniLey,15,13,,,,,Megan Leybourne,Nelson Dziruni,,Janne Uteg,Tim Klement,
Group Stage,Mixed,Group B (set 3-4),5,Single game,Mereri Victoria,Otter,Mereri Victoria,15,8,,,,,Aylin Altenwegner,Jaroslav Čabala,,Yasmin Graeter,Jorge Donayre,
Group Stage,Mixed,Group C (set 5-7),5,Single game,Late Night Paella,Wonka washed,Wonka washed,11,15,,,,,Esaja Ekman,Nicole Fatt,,Emil Grönebaum,Lou Washburn,
Group Stage,Mixed,Group C (set 5-7),5,Single game,Grober Heinz,Creed Energy,Grober Heinz,15,6,,,,,Julia Grob,Yvo Heinen,Julia Grob,Alina Pîrlea,Ciprian Bizdideanu,
Group Stage,Mixed,Group C (set 5-7),5,Single game,P🍄WER UP!,Seb feat. Bob-mixed,P🍄WER UP!,19,17,,,,,Britt Vankemenade,joeri vlassaks,,Irina Bob,Sebi Mezzey,
Group Stage,Mixed,Group D ( set 8-10),5,Single game,Pinkey Jinkey,Grantschmann and Kornetto,Grantschmann and Kornetto,12,15,,,,,Alina Teskey,David Jindra,,Stefan Handschmann,Ines Kornek,
Group Stage,Mixed,Group D ( set 8-10),5,Single game,Trash TV,Key of happiness,Trash TV,15,11,,,,,Vivien Less,Tim Bichler,,Felicia Höchtl,Tobias Alraun,
Group Stage,Mixed,Group D ( set 8-10),5,Single game,BlockWiener,Hasty and Dirty Roundnet,Hasty and Dirty Roundnet,10,15,,,,,Pol Loutsch,Angelika Bauer,,Costanza Patat,Lukas Lemberger,
Bracket Stage,Mixed,Bracket A,Round of 16,Best of 3,UniLey,Pinkey Jinkey,UniLey,15,13,15,10,,,Megan Leybourne,Nelson Dziruni,,Alina Teskey,David Jindra,
Bracket Stage,Mixed,Bracket A,Round of 16,Best of 3,Uteg/Klement,Mereri Victoria,Mereri Victoria,15,10,13,15,11,15,Janne Uteg,Tim Klement,,Aylin Altenwegner,Jaroslav Čabala,
Bracket Stage,Mixed,Bracket A,Round of 16,Best of 3,It's a 30,Trash TV,It's a 30,15,6,15,6,,,Daniela Kadlec,Yosha Vandaele,,Vivien Less,Tim Bichler,
Bracket Stage,Mixed,Bracket A,Round of 16,Best of 3,Double T,P🍄WER UP!,Double T,15,13,15,12,,,Frederik Theunis,Marie-Alexia Teisseyre,,Britt Vankemenade,joeri vlassaks,
Bracket Stage,Mixed,Bracket A,Round of 16,Best of 3,Hasty and Dirty Roundnet,Euro Unity,Euro Unity,13,15,20,21,,,Costanza Patat,Lukas Lemberger,,Sabina Labonc,Aleksandrs Juška,
Bracket Stage,Mixed,Bracket A,Round of 16,Best of 3,Grober Heinz,Late Night Paella,Late Night Paella,12,15,12,15,,,Julia Grob,Yvo Heinen,Julia Grob,Esaja Ekman,Nicole Fatt,
Bracket Stage,Mixed,Bracket A,Quarter-final,Best of 3,Grantschmann and Kornetto,Late Night Paella,Grantschmann and Kornetto,21,16,25,24,,,Stefan Handschmann,Ines Kornek,,Esaja Ekman,Nicole Fatt,
Bracket Stage,Mixed,Bracket A,Quarter-final,Best of 3,Wonka washed,Euro Unity,Wonka washed,15,6,15,10,,,Emil Grönebaum,Lou Washburn,,Sabina Labonc,Aleksandrs Juška,
Bracket Stage,Mixed,Bracket A,Quarter-final,Best of 3,UniLey,Double T,UniLey,21,15,21,16,,,Megan Leybourne,Nelson Dziruni,,Frederik Theunis,Marie-Alexia Teisseyre,
Bracket Stage,Mixed,Bracket A,Quarter-final,Best of 3,Mereri Victoria,It's a 30,It's a 30,14,16,15,13,13,15,Aylin Altenwegner,Jaroslav Čabala,,Daniela Kadlec,Yosha Vandaele,
Bracket Stage,Mixed,Bracket A,P9: Quarter-final,Best of 3,P🍄WER UP!,Pinkey Jinkey,Pinkey Jinkey,0,1,1,0,0,1,Britt Vankemenade,joeri vlassaks,,Alina Teskey,David Jindra,
Bracket Stage,Mixed,Bracket A,P9: Quarter-final,Best of 3,Trash TV,Uteg/Klement,Uteg/Klement,16,18,16,18,,,Vivien Less,Tim Bichler,,Janne Uteg,Tim Klement,
Bracket Stage,Mixed,Bracket A,Semi-final,Best of 3,Grantschmann and Kornetto,It's a 30,It's a 30,8,15,15,11,13,15,Stefan Handschmann,Ines Kornek,,Daniela Kadlec,Yosha Vandaele,
Bracket Stage,Mixed,Bracket A,Semi-final,Best of 3,Wonka washed,UniLey,UniLey,17,21,17,21,,,Emil Grönebaum,Lou Washburn,,Megan Leybourne,Nelson Dziruni,
Bracket Stage,Mixed,Bracket A,P5: Semi-final,Best of 3,Mereri Victoria,Late Night Paella,Mereri Victoria,15,17,15,6,15,12,Aylin Altenwegner,Jaroslav Čabala,,Esaja Ekman,Nicole Fatt,
Bracket Stage,Mixed,Bracket A,P5: Semi-final,Best of 3,Double T,Euro Unity,Double T,1,0,1,0,,,Frederik Theunis,Marie-Alexia Teisseyre,,Sabina Labonc,Aleksandrs Juška,
Bracket Stage,Mixed,Bracket A,P9: Semi-final,Best of 3,Grober Heinz,Uteg/Klement,Grober Heinz,15,12,15,12,,,Julia Grob,Yvo Heinen,Julia Grob,Janne Uteg,Tim Klement,
Bracket Stage,Mixed,Bracket A,P9: Semi-final,Best of 3,Hasty and Dirty Roundnet,Pinkey Jinkey,Hasty and Dirty Roundnet,15,13,10,15,16,14,Costanza Patat,Lukas Lemberger,,Alina Teskey,David Jindra,
Bracket Stage,Mixed,Bracket A,Final,Best of 3,It's a 30,UniLey,UniLey,11,21,12,21,,,Daniela Kadlec,Yosha Vandaele,,Megan Leybourne,Nelson Dziruni,
Bracket Stage,Mixed,Bracket A,P3: Final,Best of 3,Wonka washed,Grantschmann and Kornetto,Wonka washed,15,11,15,10,,,Emil Grönebaum,Lou Washburn,,Stefan Handschmann,Ines Kornek,
Bracket Stage,Mixed,Bracket A,P5: Final,Best of 3,Mereri Victoria,Double T,Mereri Victoria,15,11,15,10,,,Aylin Altenwegner,Jaroslav Čabala,,Frederik Theunis,Marie-Alexia Teisseyre,
Bracket Stage,Mixed,Bracket A,P7: Final,Best of 3,Euro Unity,Late Night Paella,Late Night Paella,0,1,0,1,,,Sabina Labonc,Aleksandrs Juška,,Esaja Ekman,Nicole Fatt,
Bracket Stage,Mixed,Bracket A,P9: Final,Best of 3,Grober Heinz,Hasty and Dirty Roundnet,Hasty and Dirty Roundnet,18,21,0,1,,,Julia Grob,Yvo Heinen,Julia Grob,Costanza Patat,Lukas Lemberger,
Bracket Stage,Mixed,Bracket A,P13: Final,Best of 3,Trash TV,P🍄WER UP!,P🍄WER UP!,13,15,9,15,,,Vivien Less,Tim Bichler,,Britt Vankemenade,joeri vlassaks,
Bracket Stage,Mixed,Bracket B,Quarter-final,Best of 3,Spike’s parents,Key of happiness,Spike’s parents,1,0,1,0,,,Ellinor Gustavsson,Felix Millton,,Felicia Höchtl,Tobias Alraun,
Bracket Stage,Mixed,Bracket B,Quarter-final,Best of 3,Let‘s Gogo,Creed Energy,Let‘s Gogo,15,10,12,15,16,14,Gabriel Stoisser,Constanze Lehner,,Alina Pîrlea,Ciprian Bizdideanu,
Bracket Stage,Mixed,Bracket B,Quarter-final,Best of 3,BlockWiener,Seb feat. Bob-mixed,Seb feat. Bob-mixed,11,15,21,19,17,19,Pol Loutsch,Angelika Bauer,,Irina Bob,Sebi Mezzey,
Bracket Stage,Mixed,Bracket B,Quarter-final,Best of 3,Otter,Code Blue,Code Blue,12,15,17,19,,,Yasmin Graeter,Jorge Donayre,,Jakub Víšek,Tereza Caltová,
Bracket Stage,Mixed,Bracket B,Semi-final,Best of 3,Spike’s parents,Code Blue,Spike’s parents,15,13,11,15,15,13,Ellinor Gustavsson,Felix Millton,,Jakub Víšek,Tereza Caltová,
Bracket Stage,Mixed,Bracket B,Semi-final,Best of 3,Let‘s Gogo,Seb feat. Bob-mixed,Let‘s Gogo,15,11,16,14,,,Gabriel Stoisser,Constanze Lehner,,Irina Bob,Sebi Mezzey,
Bracket Stage,Mixed,Bracket B,P5: Semi-final,Best of 3,Otter,Key of happiness,Otter,1,0,1,0,,,Yasmin Graeter,Jorge Donayre,,Felicia Höchtl,Tobias Alraun,
Bracket Stage,Mixed,Bracket B,P5: Semi-final,Best of 3,BlockWiener,Creed Energy,BlockWiener,21,20,15,11,,,Pol Loutsch,Angelika Bauer,,Alina Pîrlea,Ciprian Bizdideanu,
Bracket Stage,Mixed,Bracket B,Final,Best of 3,Spike’s parents,Let‘s Gogo,Spike’s parents,15,11,8,15,15,12,Ellinor Gustavsson,Felix Millton,,Gabriel Stoisser,Constanze Lehner,
Bracket Stage,Mixed,Bracket B,P3: Final,Best of 3,Seb feat. Bob-mixed,Code Blue,Seb feat. Bob-mixed,1,0,1,0,,,Irina Bob,Sebi Mezzey,,Jakub Víšek,Tereza Caltová,
Bracket Stage,Mixed,Bracket B,P7: Final,Best of 3,Creed Energy,Key of happiness,Creed Energy,1,0,1,0,,,Alina Pîrlea,Ciprian Bizdideanu,,Felicia Höchtl,Tobias Alraun,
