Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team A - Player 3,Team B - Player 1,Team B - Player 2,Team B - Player 3
Bracket Stage,Open Contender,Bracket A,P21: Semi-final,Best of 3,Jam Session,The Touchables,The Touchables,0,15,0,15,,,Jonas Tarnutzer,Nico Iselin,,David Leidenfrost,Patrick Bayrleitner,
Bracket Stage,Open Contender,Bracket A,Final,Best of 3,See ya!,Linnet Brothers,Linnet Brothers,24,26,21,15,18,21,Etienne Prison,Tim Klement,,Mathias Linnet,Andreas Linnet,
Bracket Stage,Open Contender,Bracket A,P3: Final,Best of 3,Serial Chillers,Los Lecos Locos,Serial Chillers,1,0,1,0,,,Alessandro Zanellato,Jacopo Dudine,,Serafin Rieser,Elias Bieri,Serafin Rieser
Bracket Stage,Open Contender,Bracket A,P5: Final,Best of 3,Deloitte Adventure Team,Spikeghetti,Spikeghetti,11,15,7,15,,,Janek Dudzik,Tadeusz Pętlak,,Hjalte Knudsen,Jakob G. Damgaard,
Bracket Stage,Open Contender,Bracket A,P7: Final,Best of 3,Arsch Arsch ohne Hose,Angry Birds,Angry Birds,0,1,0,1,,,Yvo Heinen,Julian Schmitz,,Justin Weitl,Jakub Popluhar,
Bracket Stage,Open Contender,Bracket A,P9: Final,Best of 3,Cutter Boyz,Meckl/Schwarz,Cutter Boyz,15,10,15,10,,,Nicolas Perriraz,Samuel Schmid,,Lucas Schwarz,Jonas Meckl,
Bracket Stage,Open Contender,Bracket A,P11: Final,Best of 3,Rage Cage,Janek et Alice bouchent ma gouttière ,Rage Cage,15,13,15,9,,,Dario Sommer,Stefan Geyer,,Yanis Bouchemoua,Alec Gautier,
Bracket Stage,Open Contender,Bracket A,P13: Final,Best of 3,Trivolli Vegas & Spike Mike,ultra Instinct,Trivolli Vegas & Spike Mike,1,0,1,0,,,Jurre Baguet,Jeroen Laporte,,Maher Saadeddin,Florian Dibold,
Bracket Stage,Open Contender,Bracket A,P15: Final,Best of 3,Van Poucket,Net Flanders,Van Poucket,1,0,1,0,,,Ajay Van Poucke,Tobias Langer,,Luis Delgado,Rafael Gallego,
Bracket Stage,Open Contender,Bracket A,P17: Final,Best of 3,Maintenant jai hâte,Trash Talk Trouble,Trash Talk Trouble,13,21,0,1,,,Jérôme RENIMEL,Alexandre Tauziède,,Simon Wimmer,Lukas Lemberger,
Bracket Stage,Open Contender,Bracket A,P19: Final,Best of 3,RCB Rockn Ball!,Sitting ducks,RCB Rockn Ball!,7,15,15,11,15,12,Madalin Popa,Florin Limbovici,,Peter Gyergyoi,Lucian Cimpian,
Bracket Stage,Open Contender,Bracket A,P21: Final,Best of 3,Its Called Soccer,The Touchables,Its Called Soccer,15,13,12,15,15,11,Amrit Hingorani,James Jewitt,,David Leidenfrost,Patrick Bayrleitner,
Bracket Stage,Open Contender,Bracket B,Round of 32,Single game,Force and Finesse,Samu & Simo,Samu & Simo,15,21,,,,,Simon Düllmann,Niklas Thurner,,Samuel Klocker,Simon Bösch,
Bracket Stage,Open Contender,Bracket B,Round of 16,Single game,Flatshot,Samu & Simo,Flatshot,21,17,,,,,Rafael Bösch,Albin Janko,,Samuel Klocker,Simon Bösch,
Bracket Stage,Open Contender,Bracket B,Round of 16,Single game,Hombären,Gurkerl,Hombären,1,0,,,,,Lorenz Mohr,Hagen Jona Hintz,,Moritz Albrecht,Maximilian Knoll,
Bracket Stage,Open Contender,Bracket B,Round of 16,Single game,Fajitas,Tee Sche Weh,Tee Sche Weh,0,1,,,,,James Hodza,Fabian Hagen,,Yves Tschan,Lars Franzelli,
Bracket Stage,Open Contender,Bracket B,Round of 16,Single game,Elias/Paul,Forfeit,Forfeit,19,21,,,,,Elias Janesch,Paul Weber,,Johannes V,quan nguyen,
Bracket Stage,Open Contender,Bracket B,Round of 16,Single game,Infinity,RCG Weak Circle,Infinity,2,1,,,,,Michael Pang,Charlie Wilson,,Simon Wayd,Marko Barbir,
Bracket Stage,Open Contender,Bracket B,Round of 16,Single game,Homeless in pijamas,WS Incrediballers,Homeless in pijamas,1,0,,,,,Dario Filippi,Mattia Bazzani,,Karol Barbasiewicz,Max Łochowski,
Bracket Stage,Open Contender,Bracket B,Round of 16,Single game,RoundNET Café,Medium rare,RoundNET Café,2,1,,,,,Tiorean Marius-Mihai,Birsan Razvan,,Gianluca Sartin,Anton Schönberger,
Bracket Stage,Open Contender,Bracket B,Round of 16,Single game,R-UNIT,RMI - Topini,R-UNIT,15,8,,,,,Reinis Pavlovskis,Rihards Repels,,Alexander Stiller,Tommaso Cappi,
Bracket Stage,Open Contender,Bracket B,Quarter-final,Single game,Flatshot,R-UNIT,R-UNIT,1,2,,,,,Rafael Bösch,Albin Janko,,Reinis Pavlovskis,Rihards Repels,
Bracket Stage,Open Contender,Bracket B,Quarter-final,Single game,Hombären,RoundNET Café,Hombären,2,1,,,,,Lorenz Mohr,Hagen Jona Hintz,,Tiorean Marius-Mihai,Birsan Razvan,
Bracket Stage,Open Contender,Bracket B,Quarter-final,Single game,Tee Sche Weh,Homeless in pijamas,Tee Sche Weh,2,0,,,,,Yves Tschan,Lars Franzelli,,Dario Filippi,Mattia Bazzani,
Bracket Stage,Open Contender,Bracket B,Quarter-final,Single game,Forfeit,Infinity,Forfeit,21,19,,,,,Johannes V,quan nguyen,,Michael Pang,Charlie Wilson,
Bracket Stage,Open Contender,Bracket B,P9: Quarter-final,Single game,RMI - Topini,Samu & Simo,RMI - Topini,21,17,,,,,Alexander Stiller,Tommaso Cappi,,Samuel Klocker,Simon Bösch,
Bracket Stage,Open Contender,Bracket B,P9: Quarter-final,Single game,Medium rare,Gurkerl,Gurkerl,15,21,,,,,Gianluca Sartin,Anton Schönberger,,Moritz Albrecht,Maximilian Knoll,
Bracket Stage,Open Contender,Bracket B,P9: Quarter-final,Single game,WS Incrediballers,Fajitas,Fajitas,9,15,,,,,Karol Barbasiewicz,Max Łochowski,,James Hodza,Fabian Hagen,
Bracket Stage,Open Contender,Bracket B,P9: Quarter-final,Single game,RCG Weak Circle,Elias/Paul,Elias/Paul,0,1,,,,,Simon Wayd,Marko Barbir,,Elias Janesch,Paul Weber,
Bracket Stage,Open Contender,Bracket B,Semi-final,Single game,R-UNIT,Forfeit,R-UNIT,2,1,,,,,Reinis Pavlovskis,Rihards Repels,,Johannes V,quan nguyen,
Bracket Stage,Open Contender,Bracket B,Semi-final,Single game,Hombären,Tee Sche Weh,Hombären,1,0,,,,,Lorenz Mohr,Hagen Jona Hintz,,Yves Tschan,Lars Franzelli,
Bracket Stage,Open Contender,Bracket B,P5: Semi-final,Single game,Infinity,Flatshot,Infinity,2,0,,,,,Michael Pang,Charlie Wilson,,Rafael Bösch,Albin Janko,
Bracket Stage,Open Contender,Bracket B,P5: Semi-final,Single game,Homeless in pijamas,RoundNET Café,RoundNET Café,0,2,,,,,Dario Filippi,Mattia Bazzani,,Tiorean Marius-Mihai,Birsan Razvan,
Bracket Stage,Open Contender,Bracket B,P9: Semi-final,Single game,RMI - Topini,Elias/Paul,Elias/Paul,0,1,,,,,Alexander Stiller,Tommaso Cappi,,Elias Janesch,Paul Weber,
Bracket Stage,Open Contender,Bracket B,P9: Semi-final,Single game,Gurkerl,Fajitas,Fajitas,1,2,,,,,Moritz Albrecht,Maximilian Knoll,,James Hodza,Fabian Hagen,
Bracket Stage,Open Contender,Bracket B,Final,Single game,R-UNIT,Hombären,Hombären,1,2,,,,,Reinis Pavlovskis,Rihards Repels,,Lorenz Mohr,Hagen Jona Hintz,
Bracket Stage,Open Contender,Bracket B,P5: Final,Single game,Infinity,RoundNET Café,Infinity,2,1,,,,,Michael Pang,Charlie Wilson,,Tiorean Marius-Mihai,Birsan Razvan,
Bracket Stage,Open Contender,Bracket B,P7: Final,Single game,Homeless in pijamas,Flatshot,Flatshot,0,2,,,,,Dario Filippi,Mattia Bazzani,,Rafael Bösch,Albin Janko,
Bracket Stage,Open Contender,Bracket B,P9: Final,Single game,Elias/Paul,Fajitas,Elias/Paul,2,1,,,,,Elias Janesch,Paul Weber,,James Hodza,Fabian Hagen,
Bracket Stage,Open Contender,Bracket B,P11: Final,Single game,Gurkerl,RMI - Topini,Gurkerl,1,0,,,,,Moritz Albrecht,Maximilian Knoll,,Alexander Stiller,Tommaso Cappi,
Group Stage,Open Advanced,Group A - Set 49+50,1,Single game,MRC Vienna Calling,ein Lukas kommt selten allein,MRC Vienna Calling,21,9,,,,,Julian Holzheimer,Jannik Wittmann,,Lukas Nösslböck,Lukas Stöbich,
Group Stage,Open Advanced,Group A - Set 49+50,1,Single game,Small Scare,Berlin calling,Small Scare,21,17,,,,,Jannik Riedler,Alexander Müller,,Moritz Sachse,Jan Lehmann,
Group Stage,Open Advanced,Group B - Set 51+52,1,Single game,RF sempre in mezzo,smack brothers,RF sempre in mezzo,21,13,,,,,Luca Leoni,Federico Donatini,,David Kölbl,Chris Honma,
Group Stage,Open Advanced,Group B - Set 51+52,1,Single game,Blue Lake Pikes,Panetta,Blue Lake Pikes,21,12,,,,,Jan O,Marvin Koch,,Mirko Biondini,Giovanni Messina,
Group Stage,Open Advanced,Group C - Set 53+54,1,Single game,Team Erdbeerkombino,Gandía best,Gandía best,15,21,,,,,Felix Krenn,Vinzenz Brameshuber,,Topias Zein,Dominik Diebolder,
Group Stage,Open Advanced,Group C - Set 53+54,1,Single game,The Empire spikes back,Spikebros,Spikebros,10,21,,,,,Dominik Bauer,Bartan Eray,,Martin Lindorfer,Sebastian Radler,
Group Stage,Open Advanced,Group D - Set 55+56,1,Single game,Backhand is future,Greens,Backhand is future,21,16,,,,,Dario Shir Akbari,Alessandro Framarini,,Vuk Barisic,Uroš Teofanović,
Group Stage,Open Advanced,Group D - Set 55+56,1,Single game,Rotationpoint,Lord of The Rims,Rotationpoint,21,11,,,,,Peter Klein,Nicolai Stang,,Ed Davey,Will Davey,
Group Stage,Open Advanced,Group A - Set 49+50,2,Single game,MRC Vienna Calling,Berlin calling,MRC Vienna Calling,21,15,,,,,Julian Holzheimer,Jannik Wittmann,,Moritz Sachse,Jan Lehmann,
Group Stage,Open Advanced,Group A - Set 49+50,2,Single game,Small Scare,ein Lukas kommt selten allein,Small Scare,21,7,,,,,Jannik Riedler,Alexander Müller,,Lukas Nösslböck,Lukas Stöbich,
Group Stage,Open Advanced,Group B - Set 51+52,2,Single game,RF sempre in mezzo,Panetta,RF sempre in mezzo,21,17,,,,,Luca Leoni,Federico Donatini,,Mirko Biondini,Giovanni Messina,
Group Stage,Open Advanced,Group B - Set 51+52,2,Single game,Served fresh,smack brothers,Served fresh,21,10,,,,,Gabriel Gasser,Lukas Weinsberger,,David Kölbl,Chris Honma,
Group Stage,Open Advanced,Group C - Set 53+54,2,Single game,Team Erdbeerkombino,Spikebros,Spikebros,12,21,,,,,Felix Krenn,Vinzenz Brameshuber,,Martin Lindorfer,Sebastian Radler,
Group Stage,Open Advanced,Group C - Set 53+54,2,Single game,The Empire spikes back,Gandía best,The Empire spikes back,21,10,,,,,Dominik Bauer,Bartan Eray,,Topias Zein,Dominik Diebolder,
Group Stage,Open Advanced,Group D - Set 55+56,2,Single game,Backhand is future,Lord of The Rims,Backhand is future,21,19,,,,,Dario Shir Akbari,Alessandro Framarini,,Ed Davey,Will Davey,
Group Stage,Open Advanced,Group D - Set 55+56,2,Single game,Rotationpoint,Greens,Rotationpoint,21,13,,,,,Peter Klein,Nicolai Stang,,Vuk Barisic,Uroš Teofanović,
Group Stage,Open Advanced,Group A - Set 49+50,3,Single game,MRC Vienna Calling,Small Scare,MRC Vienna Calling,21,13,,,,,Julian Holzheimer,Jannik Wittmann,,Jannik Riedler,Alexander Müller,
Group Stage,Open Advanced,Group A - Set 49+50,3,Single game,Berlin calling,ein Lukas kommt selten allein,Berlin calling,21,4,,,,,Moritz Sachse,Jan Lehmann,,Lukas Nösslböck,Lukas Stöbich,
Group Stage,Open Advanced,Group B - Set 51+52,3,Single game,RF sempre in mezzo,Served fresh,RF sempre in mezzo,21,16,,,,,Luca Leoni,Federico Donatini,,Gabriel Gasser,Lukas Weinsberger,
Group Stage,Open Advanced,Group B - Set 51+52,3,Single game,Blue Lake Pikes,smack brothers,Blue Lake Pikes,21,4,,,,,Jan O,Marvin Koch,,David Kölbl,Chris Honma,
Group Stage,Open Advanced,Group C - Set 53+54,3,Single game,Team Erdbeerkombino,The Empire spikes back,The Empire spikes back,7,21,,,,,Felix Krenn,Vinzenz Brameshuber,,Dominik Bauer,Bartan Eray,
Group Stage,Open Advanced,Group C - Set 53+54,3,Single game,Spikebros,Gandía best,Spikebros,21,17,,,,,Martin Lindorfer,Sebastian Radler,,Topias Zein,Dominik Diebolder,
Group Stage,Open Advanced,Group D - Set 55+56,3,Single game,Backhand is future,Rotationpoint,Rotationpoint,11,21,,,,,Dario Shir Akbari,Alessandro Framarini,,Peter Klein,Nicolai Stang,
Group Stage,Open Advanced,Group D - Set 55+56,3,Single game,Lord of The Rims,Greens,Greens,16,21,,,,,Ed Davey,Will Davey,,Vuk Barisic,Uroš Teofanović,
Group Stage,Open Advanced,Group B - Set 51+52,4,Single game,Blue Lake Pikes,Served fresh,Blue Lake Pikes,21,16,,,,,Jan O,Marvin Koch,,Gabriel Gasser,Lukas Weinsberger,
Group Stage,Open Advanced,Group B - Set 51+52,4,Single game,Panetta,smack brothers,Panetta,21,8,,,,,Mirko Biondini,Giovanni Messina,,David Kölbl,Chris Honma,
Group Stage,Open Advanced,Group B - Set 51+52,5,Single game,RF sempre in mezzo,Blue Lake Pikes,Blue Lake Pikes,19,21,,,,,Luca Leoni,Federico Donatini,,Jan O,Marvin Koch,
Group Stage,Open Advanced,Group B - Set 51+52,5,Single game,Served fresh,Panetta,Served fresh,21,18,,,,,Gabriel Gasser,Lukas Weinsberger,,Mirko Biondini,Giovanni Messina,
Bracket Stage,Open Advanced,Bracket A,Round of 32,Single game,ein Lukas kommt selten allein,smack brothers,ein Lukas kommt selten allein,2,0,,,,,Lukas Nösslböck,Lukas Stöbich,,David Kölbl,Chris Honma,
Bracket Stage,Open Advanced,Bracket A,Round of 16,Single game,Rotationpoint,ein Lukas kommt selten allein,Rotationpoint,2,0,,,,,Peter Klein,Nicolai Stang,,Lukas Nösslböck,Lukas Stöbich,
Bracket Stage,Open Advanced,Bracket A,Round of 16,Single game,MRC Vienna Calling,Team Erdbeerkombino,MRC Vienna Calling,2,0,,,,,Julian Holzheimer,Jannik Wittmann,,Felix Krenn,Vinzenz Brameshuber,
Bracket Stage,Open Advanced,Bracket A,Round of 16,Single game,Blue Lake Pikes,Lord of The Rims,Blue Lake Pikes,2,0,,,,,Jan O,Marvin Koch,,Ed Davey,Will Davey,
Bracket Stage,Open Advanced,Bracket A,Round of 16,Single game,Spikebros,Panetta,Spikebros,2,0,,,,,Martin Lindorfer,Sebastian Radler,,Mirko Biondini,Giovanni Messina,
Bracket Stage,Open Advanced,Bracket A,Round of 16,Single game,The Empire spikes back,Gandía best,Gandía best,1,2,,,,,Dominik Bauer,Bartan Eray,,Topias Zein,Dominik Diebolder,
Bracket Stage,Open Advanced,Bracket A,Round of 16,Single game,RF sempre in mezzo,Greens,RF sempre in mezzo,2,1,,,,,Luca Leoni,Federico Donatini,,Vuk Barisic,Uroš Teofanović,
Bracket Stage,Open Advanced,Bracket A,Round of 16,Single game,Small Scare,Served fresh,Small Scare,2,0,,,,,Jannik Riedler,Alexander Müller,,Gabriel Gasser,Lukas Weinsberger,
Bracket Stage,Open Advanced,Bracket A,Round of 16,Single game,Backhand is future,Berlin calling,Berlin calling,0,2,,,,,Dario Shir Akbari,Alessandro Framarini,,Moritz Sachse,Jan Lehmann,
Bracket Stage,Open Advanced,Bracket A,Quarter-final,Single game,Rotationpoint,Berlin calling,Rotationpoint,2,0,,,,,Peter Klein,Nicolai Stang,,Moritz Sachse,Jan Lehmann,
Bracket Stage,Open Advanced,Bracket A,Quarter-final,Single game,MRC Vienna Calling,Small Scare,MRC Vienna Calling,2,1,,,,,Julian Holzheimer,Jannik Wittmann,,Jannik Riedler,Alexander Müller,
Bracket Stage,Open Advanced,Bracket A,Quarter-final,Single game,Blue Lake Pikes,RF sempre in mezzo,RF sempre in mezzo,1,2,,,,,Jan O,Marvin Koch,,Luca Leoni,Federico Donatini,
Bracket Stage,Open Advanced,Bracket A,Quarter-final,Single game,Spikebros,Gandía best,Spikebros,2,1,,,,,Martin Lindorfer,Sebastian Radler,,Topias Zein,Dominik Diebolder,
Bracket Stage,Open Advanced,Bracket A,P9: Quarter-final,Single game,Backhand is future,ein Lukas kommt selten allein,Backhand is future,21,18,,,,,Dario Shir Akbari,Alessandro Framarini,,Lukas Nösslböck,Lukas Stöbich,
Bracket Stage,Open Advanced,Bracket A,P9: Quarter-final,Single game,Served fresh,Team Erdbeerkombino,Served fresh,2,0,,,,,Gabriel Gasser,Lukas Weinsberger,,Felix Krenn,Vinzenz Brameshuber,
Bracket Stage,Open Advanced,Bracket A,P9: Quarter-final,Single game,Greens,Lord of The Rims,Greens,2,1,,,,,Vuk Barisic,Uroš Teofanović,,Ed Davey,Will Davey,
Bracket Stage,Open Advanced,Bracket A,P9: Quarter-final,Single game,The Empire spikes back,Panetta,The Empire spikes back,21,14,,,,,Dominik Bauer,Bartan Eray,,Mirko Biondini,Giovanni Messina,
Bracket Stage,Open Advanced,Bracket A,Semi-final,Single game,Rotationpoint,Spikebros,Rotationpoint,2,0,,,,,Peter Klein,Nicolai Stang,,Martin Lindorfer,Sebastian Radler,
Bracket Stage,Open Advanced,Bracket A,Semi-final,Single game,MRC Vienna Calling,RF sempre in mezzo,MRC Vienna Calling,2,0,,,,,Julian Holzheimer,Jannik Wittmann,,Luca Leoni,Federico Donatini,
Bracket Stage,Open Advanced,Bracket A,P5: Semi-final,Single game,Gandía best,Berlin calling,Gandía best,21,17,,,,,Topias Zein,Dominik Diebolder,,Moritz Sachse,Jan Lehmann,
Bracket Stage,Open Advanced,Bracket A,P5: Semi-final,Single game,Blue Lake Pikes,Small Scare,Small Scare,0,1,,,,,Jan O,Marvin Koch,,Jannik Riedler,Alexander Müller,
Bracket Stage,Open Advanced,Bracket A,P9: Semi-final,Single game,Backhand is future,The Empire spikes back,Backhand is future,21,18,,,,,Dario Shir Akbari,Alessandro Framarini,,Dominik Bauer,Bartan Eray,
Bracket Stage,Open Advanced,Bracket A,P9: Semi-final,Single game,Served fresh,Greens,Greens,0,2,,,,,Gabriel Gasser,Lukas Weinsberger,,Vuk Barisic,Uroš Teofanović,
Bracket Stage,Open Advanced,Bracket A,P13: Semi-final,Single game,Panetta,ein Lukas kommt selten allein,Panetta,1,0,,,,,Mirko Biondini,Giovanni Messina,,Lukas Nösslböck,Lukas Stöbich,
Bracket Stage,Open Advanced,Bracket A,P13: Semi-final,Single game,Lord of The Rims,Team Erdbeerkombino,Lord of The Rims,2,0,,,,,Ed Davey,Will Davey,,Felix Krenn,Vinzenz Brameshuber,
Bracket Stage,Open Advanced,Bracket A,Final,Single game,Rotationpoint,MRC Vienna Calling,Rotationpoint,2,0,,,,,Peter Klein,Nicolai Stang,,Julian Holzheimer,Jannik Wittmann,
Bracket Stage,Open Advanced,Bracket A,P3: Final,Single game,RF sempre in mezzo,Spikebros,Spikebros,0,2,,,,,Luca Leoni,Federico Donatini,,Martin Lindorfer,Sebastian Radler,
Bracket Stage,Open Advanced,Bracket A,P5: Final,Single game,Gandía best,Small Scare,Small Scare,0,1,,,,,Topias Zein,Dominik Diebolder,,Jannik Riedler,Alexander Müller,
Bracket Stage,Open Advanced,Bracket A,P7: Final,Single game,Blue Lake Pikes,Berlin calling,Berlin calling,0,1,,,,,Jan O,Marvin Koch,,Moritz Sachse,Jan Lehmann,
Bracket Stage,Open Advanced,Bracket A,P9: Final,Single game,Backhand is future,Greens,Greens,0,2,,,,,Dario Shir Akbari,Alessandro Framarini,,Vuk Barisic,Uroš Teofanović,
Bracket Stage,Open Advanced,Bracket A,P11: Final,Single game,Served fresh,The Empire spikes back,Served fresh,1,0,,,,,Gabriel Gasser,Lukas Weinsberger,,Dominik Bauer,Bartan Eray,
Bracket Stage,Open Advanced,Bracket A,P13: Final,Single game,Panetta,Lord of The Rims,Lord of The Rims,0,1,,,,,Mirko Biondini,Giovanni Messina,,Ed Davey,Will Davey,
Bracket Stage,Open Advanced,Bracket A,P15: Final,Single game,Team Erdbeerkombino,ein Lukas kommt selten allein,ein Lukas kommt selten allein,0,1,,,,,Felix Krenn,Vinzenz Brameshuber,,Lukas Nösslböck,Lukas Stöbich,
Group Stage,Womens Advanced,Group A - Set 13+14,1,Single game,tiramisu,25.02,tiramisu,21,8,,,,,Megan Leybourne,Daniela Kadlec,,Charlotte Bruns,Elise Van der Stichelen,
Group Stage,Womens Advanced,Group A - Set 13+14,1,Single game,Haas/Hillemann,Smile&Wave,Smile&Wave,18,21,,,,,Nora Haas,Anna Hillemann,,Lauma Ernestsone,Kristina Dettmann,
Group Stage,Womens Advanced,Group B - Set 15+16,1,Single game,Loulolo,Rouault/Duport,Loulolo,21,9,,,,,Laura Kunzelmann,Lou Washburn,,Anaïs Duport,Lucile Rouault,
Group Stage,Womens Advanced,Group B - Set 15+16,1,Single game,Jump starters ,Curly Fries,Jump starters ,21,15,,,,,Julia Stadler,Theresa Knauf,,Ines Kornek,Alina Teskey,
Group Stage,Womens Advanced,Group C - Set 17+18,1,Single game,real talk,Amély + Sarah,real talk,21,11,,,,,Ronja Lorenz,Tina Gulden,,Amely Joly,Sarah Martinez,
Group Stage,Womens Advanced,Group D - Set 19+20,1,Single game,RCB Snack Attackers,Eagle meets Vampire,Eagle meets Vampire,19,21,,,,,Hannah Meier,Mirjam Wiedmer,,Sabina Labonc,Elisabeth Ferstl,
Group Stage,Womens Advanced,Group D - Set 19+20,1,Single game,Flowerpower,cut out,cut out,13,21,,,,,Julia Stranzl,Vanessa Goldgruber,,Fiona Rocholl,Constanze Lehner,
Group Stage,Womens Advanced,Group E - Set 21+22,1,Single game,Cucciolone guerriere,Reonions,Cucciolone guerriere,21,16,,,,,Chiara Pernigo,Silvia Zanella,,Janne Uteg,Irina Bob,
Group Stage,Womens Advanced,Group E - Set 21+22,1,Single game,Capitaine Crochnet,Vienna Roundnet Zombees,Vienna Roundnet Zombees,14,21,,,,,Louise Eydoux,Louisiane Lemaire,,Sophia Sparr,Angelika Bauer,
Group Stage,Womens Advanced,Group F - Set 23+24,1,Single game,Cactus Engine,The Ballgrabbers,Cactus Engine,21,10,,,,,Christin Gerecke,Ricarda Witt,,Tosca Pecorino,Selina Bachmann,
Group Stage,Womens Advanced,Group F - Set 23+24,1,Single game,Las Chinches,Spippoline,Las Chinches,21,14,,,,,Raquel Martín Tablado,Sara Villamariz do Nascimento,,Laura Lucchiari,Nicole Biondini,
Group Stage,Womens Advanced,Group G - Set 25+26,1,Single game,Pura vida,Zürcher Meitschibei,Pura vida,21,18,,,,,daria orlandini,Lena Orlandini,,Sufi Eggenberger,Svenja Kunz,
Group Stage,Womens Advanced,Group G - Set 25+26,1,Single game,Waves Energy,TBD,Waves Energy,21,18,,,,,Alina Pîrlea,Beatrice Tărășilă,,Samiah Malta,Elena Berlanda,
Group Stage,Womens Advanced,Group H - Set 27+28,1,Single game,Marquart/Lang,Chocolate in the pocket,Marquart/Lang,21,6,,,,,Carolin Marquart,Fabienne Lang,,Bianca Nita,Tereza Caltová,
Group Stage,Womens Advanced,Group H - Set 27+28,1,Single game,Forfeited,Alvic,Forfeited,21,14,,,,,Inès Valéry,Jessi Riedelsheimer,,Vicky Perez,Alba Galvez Pereira,
Group Stage,Womens Advanced,Group A - Set 13+14,2,Single game,tiramisu,Smile&Wave,tiramisu,21,16,,,,,Megan Leybourne,Daniela Kadlec,,Lauma Ernestsone,Kristina Dettmann,
Group Stage,Womens Advanced,Group A - Set 13+14,2,Single game,Haas/Hillemann,25.02,25.02,16,21,,,,,Nora Haas,Anna Hillemann,,Charlotte Bruns,Elise Van der Stichelen,
Group Stage,Womens Advanced,Group B - Set 15+16,2,Single game,Loulolo,Curly Fries,Loulolo,21,10,,,,,Laura Kunzelmann,Lou Washburn,,Ines Kornek,Alina Teskey,
Group Stage,Womens Advanced,Group B - Set 15+16,2,Single game,Jump starters ,Rouault/Duport,Jump starters ,21,10,,,,,Julia Stadler,Theresa Knauf,,Anaïs Duport,Lucile Rouault,
Group Stage,Womens Advanced,Group C - Set 17+18,2,Single game,Puces&dives,Amély + Sarah,Puces&dives,21,11,,,,,Natacha Alt,Inès Paysan,,Amely Joly,Sarah Martinez,
Group Stage,Womens Advanced,Group D - Set 19+20,2,Single game,RCB Snack Attackers,cut out,cut out,14,21,,,,,Hannah Meier,Mirjam Wiedmer,,Fiona Rocholl,Constanze Lehner,
Group Stage,Womens Advanced,Group D - Set 19+20,2,Single game,Flowerpower,Eagle meets Vampire,Flowerpower,21,17,,,,,Julia Stranzl,Vanessa Goldgruber,,Sabina Labonc,Elisabeth Ferstl,
Group Stage,Womens Advanced,Group E - Set 21+22,2,Single game,Cucciolone guerriere,Vienna Roundnet Zombees,Cucciolone guerriere,21,10,,,,,Chiara Pernigo,Silvia Zanella,,Sophia Sparr,Angelika Bauer,
Group Stage,Womens Advanced,Group E - Set 21+22,2,Single game,Capitaine Crochnet,Reonions,Reonions,18,21,,,,,Louise Eydoux,Louisiane Lemaire,,Janne Uteg,Irina Bob,
Group Stage,Womens Advanced,Group F - Set 23+24,2,Single game,Cactus Engine,Spippoline,Cactus Engine,21,10,,,,,Christin Gerecke,Ricarda Witt,,Laura Lucchiari,Nicole Biondini,
Group Stage,Womens Advanced,Group F - Set 23+24,2,Single game,Las Chinches,The Ballgrabbers,Las Chinches,21,12,,,,,Raquel Martín Tablado,Sara Villamariz do Nascimento,,Tosca Pecorino,Selina Bachmann,
Group Stage,Womens Advanced,Group G - Set 25+26,2,Single game,Pura vida,TBD,Pura vida,21,10,,,,,daria orlandini,Lena Orlandini,,Samiah Malta,Elena Berlanda,
Group Stage,Womens Advanced,Group G - Set 25+26,2,Single game,Waves Energy,Zürcher Meitschibei,Waves Energy,21,19,,,,,Alina Pîrlea,Beatrice Tărășilă,,Sufi Eggenberger,Svenja Kunz,
Group Stage,Womens Advanced,Group H - Set 27+28,2,Single game,Marquart/Lang,Alvic,Marquart/Lang,21,14,,,,,Carolin Marquart,Fabienne Lang,,Vicky Perez,Alba Galvez Pereira,
Group Stage,Womens Advanced,Group H - Set 27+28,2,Single game,Forfeited,Chocolate in the pocket,Forfeited,21,17,,,,,Inès Valéry,Jessi Riedelsheimer,,Bianca Nita,Tereza Caltová,
Group Stage,Womens Advanced,Group A - Set 13+14,3,Single game,tiramisu,Haas/Hillemann,tiramisu,21,11,,,,,Megan Leybourne,Daniela Kadlec,,Nora Haas,Anna Hillemann,
Group Stage,Womens Advanced,Group A - Set 13+14,3,Single game,Smile&Wave,25.02,Smile&Wave,21,18,,,,,Lauma Ernestsone,Kristina Dettmann,,Charlotte Bruns,Elise Van der Stichelen,
Group Stage,Womens Advanced,Group B - Set 15+16,3,Single game,Loulolo,Jump starters ,Loulolo,21,17,,,,,Laura Kunzelmann,Lou Washburn,,Julia Stadler,Theresa Knauf,
Group Stage,Womens Advanced,Group B - Set 15+16,3,Single game,Curly Fries,Rouault/Duport,Curly Fries,21,15,,,,,Ines Kornek,Alina Teskey,,Anaïs Duport,Lucile Rouault,
Group Stage,Womens Advanced,Group C - Set 17+18,3,Single game,Puces&dives,real talk,Puces&dives,21,16,,,,,Natacha Alt,Inès Paysan,,Ronja Lorenz,Tina Gulden,
